year,word,frequency
2001,merenkulku,48
2001,puutarhat,3
2001,pihat,31
2001,funktionalismi,41
2001,kaupungintalot,2
2001,puistot,11
2001,purkaminen,96
2001,Teollisuusrakennukset,1
2001,työntekijät,3
2001,nosturit,38
2001,asemat linja-autoasemat,2
2001,talvi,51
2001,"Helsinki, Erottaja",3
2001,aidat,14
2001,teatterit,2
2001,ikäryhmät vanhukset,2
2001,cd-levyt,6
2001,varikot,75
2001,"Helsinki, Vironallas",1
2001,huoneet,2
2001,jalankulkijat,1
2001,arkkitehtuuri,4
2001,rakennukset,4
2001,ratsupoliisi,1
2001,liikenneväylät tiet,3
2001,posti,17
2001,rakennukset asuinrakennukset,36
2001,markkinat,3
2001,"Helsinki, Keuruuntie",10
2001,pöydät,18
2001,linja-autoliikenne,38
2001,huonekalut,6
2001,veneet,9
2001,"Helsinki, Teollisuuskatu 5. Sturenkatu 21",2
2001,vanhustenhuoltolaitokset talvi,1
2001,telakat,48
2001,"Helsinki, Kalliolinnantie 14",1
2001,eläimet lemmikkieläimet,99
2001,ortodoksinen kirkko,35
2001,urheilukentät,2
2001,"Helsinki, Töölönkatu",2
2001,raideliikenne rautatieliikenne,4
2001,hallintorakennukset,2
2001,"Helsinki, Kalliolinnantie 4",2
2001,aidat kaatopaikat,2
2001,"Helsinki, Junatie",7
2001,"Helsinki, Itäinen Puistotie 2",6
2001,tehtaat,2
2001,"Helsinki, Keuruuntie,  Vanajantie 4 - 6",2
2001,"Helsinki, Merikannontie 1ja 3",2
2001,"Helsinki, Myllypurontie 1",16
2001,venäläisyys,5
2001,polkupyörät,6
2001,"Helsinki, Eteläinen Makasiinikatu 1.",4
2001,pesulat,21
2001,pyöräily,2
2001,suojatiet,6
2001,huonekasvit,11
2001,liikenne kaupunkiliikenne,11
2001,kaatopaikat,94
2001,20011104,2
2001,20010508,79
2001,20010509,17
2001,henkilöautot,11
2001,raideliikenne metro,35
2001,20011102,20
2001,elintarvikkeet,12
2001,"Helsinki, Punavuorenkatu 3",21
2001,"Helsinki,",40
2001,"Helsinki, Hietalahdenranta 11 - 19",1
2001,20011008,99
2001,kassakoneet,4
2001,20010812,1
2001,veistokset,4
2001,hallit,75
2001,200106,6
2001,liikerakennukset,42
2001,säilykkeet,12
2001,kilvet,3
2001,"Helsinki, Hietasaarenkuja 2-6",6
2001,teollisuusrakennukset,41
2001,liikennealueet asemat metroasemat,34
2001,autot pakettiautot,2
2001,liikenne,12
2001,kosmeettiset tuotteet,4
2001,Autoliikkeet; huoltamot,3
2001,"Helsinki, Hietasaarenkuja 2 - 6",6
2001,graffitit,7
2001,poliisi,1
2001,maansiirtokoneet,56
2001,teltat,3
2001,auot,8
2001,valintamyymälät,6
2001,tehdasrakennukset,2
2001,"Helsinki, Suvannontie  4,3",12
2001,"Helsinki, Keskuspuisto",99
2001,200109,5
2001,"Helsinki, Porkkalankatu 11",2
2001,20011015,18
2001,20011014,16
2001,20010303,21
2001,yritykset öljy-yhtiöt huoltamot,25
2001,"Helsinki, Alakiventie",96
2001,hotellit,4
2001,näyteikkunat,10
2001,"Helsinki, Vallilantie 24-26",2
2001,liikehuoneistot,68
2001,"Helsinki, Puotilan metrokatu",2
2001,portit,8
2001,vaatteet lastenvaatteet,4
2001,lumi,17
2001,hevonen,1
2001,liikennemerkit,9
2001,"Helsinki, Laivalahdenkatu 1. Puusepänkatu 2a",9
2001,"Helsinki, Mäkelänkatu. Sofialehdonkatu",1
2001,pyykinpesu,21
2001,osuusliikkeet,2
2001,"Helsinki, Vuotie",13
2001,kylmälaitteet,2
2001,"Helsinki, Kappeliesplanadi",2
2001,"Helsinki, Itäinen Puistotie 4",3
2001,20011119,6
2001,"Helsinki, Keuruuntie 7-9, Keuruuntie 5-3,  Vanajantie 4 - 6",2
2001,"Helsinki, Suvannontie 4",6
2001,"Helsinki, Itäinen Puistotie 7",13
2001,huoneet ruokailutilat,2
2001,"Helsinki, Pakkahuoneenlaituri",2
2001,2001,313
2001,kahvilat,35
2001,"Helsinki, Hietaniemenkatu 11, Mechelininkatu 5. Perhonkatu 10.",4
2001,metro,21
2001,koriste-esineet,21
2001,"Helsinki, Kellosaarenranta",6
2006,ikkunat,1
2006,ruuat etniset ruuat,1
2006,tanssijat,2
2006,mytologia,6
2006,ovet,2
2006,rakennukset toimistorakennukset,2
2006,rituaalit,27
2006,emännät,9
2006,miehet,3
2006,tanssiminen,6
2006,lamput,3
2006,lapset vauvat,2
2006,veisto,6
2006,uskonnot hindulaisuus,29
2006,helat,1
2006,monikulttuurisuus,6
2006,parturit,3
2006,vuotuiskuhlat,2
2006,leivonnaiset kakut,2
2006,onnittelut,3
2006,taudit,1
2006,syntymäpäiväsankarit,5
2006,"Helsinki, Pohjoisesplanadi 5",1
2006,puutyöt,3
2006,lapset,4
2006,kansallisromantiikka,6
2006,kadut,2
2006,lähiöt,2
2006,20060209,6
2006,kaiteet,5
2006,torit aukiot,1
2006,lattiat,2
2006,harmoonit,1
2006,alttarit,1
2006,ritualit,1
2006,juhlat,11
2006,valaistus,3
2006,vuotuisjuhlat,29
2006,Kalevala,6
2006,"Helsinki, Asematunneli",1
2006,tyylisuunnat,6
2006,puu,6
2006,20061022,29
2006,koristeveisto,6
2006,penkit,1
2006,maanalaiset tilat tunnelit,1
2006,isännät,3
2006,pihat,6
2006,ruoka,7
2006,taidetaonta,1
2006,kuohuviini,5
2006,"Helsinki, Aleksis Kiven katu 40",33
2006,koristemaalaus,3
2006,arkkitehtuuri,4
2006,rakennukset,1
2006,"Helsinki, Kiviparintie 2.",2
2006,rauta,4
2006,tutkijat,3
2006,portaat,6
2006,20061218,2
2006,"Helsinki, Ruoholahdenkatu 24 D",29
2006,huonekalut,1
2006,uhraaminen,5
2006,vuotuisjuhlat perhejuhlat syntymäpäivät,1
2006,kansalliseepokset,6
2006,art nouveau,6
2006,"Helsinki, Kauppatori",1
2006,boordit,1
2006,juhlavaatteet,29
2006,perhejuhlat syntymäpäivät,32
2006,uskonnolliset liikkeet,29
2006,kampaamot,1
2006,uhrit,5
2006,naiset,1
2006,uskontokunnat,29
2006,jugend,6
2006,tanssi,8
2006,sablonimaalaus,3
2006,koristelu,3
2006,yhteisöt uskonnolliset yhteisöt,29
2006,ostoskeskukset,2
2006,taonta,1
2006,"Helsinki, Aleksanterinkatu 44",6
2006,maalaukset,1
2006,vieraat,30
2006,portit,1
2006,20060724,1
2006,porrastilat,6
2006,20060604,33
2006,kattaukset,12
2006,2006,2
2006,metallitaide,1
2007,kaasukellot,2
2007,20070311,7
2007,autot,1
2007,ikkunat,1
2007,pylväät,3
2007,kaasulaitokset energialaitokset,13
2007,"Helsinki, Kauppiaankatu 2",2
2007,20070427,14
2007,kansanmusiikki,1
2007,voimalat sähkövoimalat,3
2007,sukulaiset,7
2007,nosturit,8
2007,"Helsinki, Aleksis Kiven katu 40",7
2007,rituaalit,7
2007,"Helsinki, Kauppiaankatu 13, Vyökatu 6",2
2007,vietnamilainen uusivuosi,10
2007,kadut,19
2007,rakennukset teollisuusrakennukset,4
2007,raideliikenne,6
2007,etniset juhlat,10
2007,museot,4
2007,liikenne,14
2007,rakennukset jugend,1
2007,rakennukset,14
2007,lyömäsoittimet rummut,1
2007,viihde,3
2007,koristeet,2
2007,asemat metroasemat,7
2007,"Helsinki, Kauppiaankatu 9-11",1
2007,"Helsinki, Kruunuvuorenkatu 5 - Kauppiaankatu 1-3",2
2007,papit,4
2007,perhejuhlat nimenanto,7
2007,metrojunat,1
2007,20070217,10
2007,"Helsinki, Sörnäisten rantatie 20",12
2007,yleisö,1
2007,"Helsinki, Sörnäisten rantatie",1
2007,"Helsinki, Katajanokankatu 7",2
2007,20070326,7
2007,20070907,65
2007,vuotuisjuhlat uusivuosi,10
2007,"Helsinki, Kalasataman metroasema",1
2007,veistokset,2
2007,"Helsinki, Vanha talvitie 9",2
2007,vauvat,7
2007,"Helsinki, Lehtikuusentie 6",10
2007,arkkitehtuuri jugend,15
2007,hiili,3
2007,20070327,1
2007,siunaus,7
2007,musiikki,1
2007,"Helsinki, Kauppiaankatu 12",1
2007,"Helsinki, Vanha talvitie 7, 9",2
2007,leivonnaiset,2
2007,ruoat etniset ruoat,2
2007,satamat. laiturit,10
2007,rannat,2
2007,"Helsinki, Sörnäisten rantatie 23, 25, 27, 29. Parrukatu 2.",3
2007,parvekkeet,3
2007,laivat rahtilaivat,10
2007,ruoka,2
2007,tiet,14
2007,"Helsinki, Laivastonkatu 8-10",1
2007,"Helsinki, Sörnäisten rantatie 17, 19, 23, Lintulahdenkatu 8, 10.",2
2007,esiintyjät,6
2007,vuodenajat syksy,4
2007,"Helsinki, Vyökatu 10",1
2007,musiikki kansanmusiikki,1
2007,vuodenajat talvi,3
2007,sähkölaitokset laitokset energialaitokset,121
2007,tuotantolaitokset,4
2007,"Helsinki, Hanasaarenkatu",119
2007,"Helsinki, Kauppiaankatu 7. Katajanokankatu 1",2
2007,voimalat,121
2007,rakennustelineet,1
2007,tanssi kansantanssi,2
2007,rakennukset liikerakennukset toimistorakennukset,4
2007,2007,14
2007,jää,1
2007,"Helsinki, Luotsikatu 5",1
2007,savupiiput,3
2007,karhut,2
2007,penkereet,1
2007,20070915,56
2007,seremoniat,7
2004,200407,5
2004,puutarhat,1
2004,"Helsinki,",5
2004,puistot,1
2004,junat,2
2004,linnut sorsalinnut,1
2004,talvi,1
2004,kadut,1
2004,aidat,1
2004,kerrostalot,1
2004,"Helsinki, Leikosaarentie 21.",1
2004,pöydät,1
2004,pyöräilijät,1
2004,liikenne kaupunkiliikenne,2
2004,opasteet,1
2004,"Helsinki, Malmin asema",2
2004,raideliikenne rautatieliikenne,2
2004,"Helsinki, Leikosaarentie.  Uutelantie.",6
2004,rannat,2
2004,liikennemerkit,1
2004,tulvat,5
2004,kypärät,1
2004,huvilat,1
2004,laiturit,2
2004,20040313,7
2004,pyöräily,1
2004,20040814,2
2004,joet,4
2004,junaliikenne,2
2004,autot henkilöautot,1
2004,asemat,2
2004,puut,1
2004,pensaat,1
2005,20050707,2
2005,jääpeite,19
2005,ikkunat,23
2005,kosteat tilat peseytymistilat.,2
2005,toimistorakennukset,7
2005,sillat,3
2005,kokoustilat,5
2005,ovet,20
2005,puutarhakalusteet,5
2005,puuvartisset kasvit syreeni,5
2005,vapaa-ajan toiminnot.,2
2005,sipulikasvit narsissi,4
2005,kuistit,100
2005,"Helsinki, Pakilan rantatie 2",67
2005,koristekasvit pelargonit.,2
2005,marjat herukat.,2
2005,kadettikoulut,55
2005,hirsirakennukset,20
2005,ullakot,2
2005,"Helsinki, Kipparlahden silmukka",46
2005,matot,4
2005,kompostikäymälät.,4
2005,liput kansallisliput,2
2005,keittiöt,2
2005,hissit,1
2005,kasvit piooni,2
2005,kuistit.,5
2005,puutarhakasvit,34
2005,20050302,24
2005,puutarhaviljely.,2
2005,20050309,19
2005,kaivot,10
2005,aidat pensasaidat,9
2005,sotilasopetuslaitokset,55
2005,hedelmäpuut omena..,4
2005,puurakenteet,4
2005,vapaa-ajan toiminnat,11
2005,satamat,5
2005,puulajit mänty.,2
2005,heraldiikka viirit,10
2005,huoneet olohuoneet,6
2005,luistelu,4
2005,talviurheilu,14
2005,tanssilavat,15
2005,liikekeskukset,2
2005,20050109,3
2005,ikkunat.,5
2005,rohdoskasvit orapihlaja.,7
2005,rohdoskasvit orapihlaja,5
2005,työvälineet,9
2005,varastot,7
2005,"Helsinki, Kampinkuja 2",25
2005,vihannekset raparperi.,4
2005,kiukaat,4
2005,"Helsinki, Linnankuja 3",55
2005,liput järjestöliput,2
2005,vesitornit.,4
2005,20050311,2
2005,hedelmäpuut omena.,26
2005,mäkihyppy,7
2005,työvälineet.,2
2005,sipulikasvit tulppaani.,4
2005,sairaalat,1
2005,laivat,11
2005,vihannesviljely,3
2005,rakennukset hirsirakennukset,16
2005,betonirakenteet.,4
2005,pensasaidat.,3
2005,kerrostalot,12
2005,kaapit,4
2005,kaiteet,8
2005,rakennukset puurakennukset.,5
2005,lattiat,6
2005,kalusteet,4
2005,perennat,55
2005,tilat eteistilat,2
2005,sipulikasvit narsissi.,4
2005,marjat herukat,5
2005,eteistilat kuistit,7
2005,20050322,36
2005,kaapit.,8
2005,asumukset mökit,24
2005,"Helsinki, Hakaniemenkatu 2",4
2005,pihakalusteet.,13
2005,kadut,1
2005,mittarit sähkömittarit.,4
2005,laivanrakennus,54
2005,palkolliset.,11
2005,myymälät,2
2005,vapaa-ajan toiminnot,15
2005,silitysraudat.,2
2005,kosketinsoittimet harmoni.,2
2005,seinät,8
2005,puuvartiset kasvit syreeni,20
2005,"Helsinki, Myllypellontie 6",5
2005,heraldiikka viirit.,11
2005,huoneet keittiöt,4
2005,kasvit orappihlaja.,3
2005,viherkasvit,1
2005,opetus,1
2005,koulutus,1
2005,"Helsinki, Haartmaninkatu 4",1
2005,20050524,11
2005,"Helsinki, Eteläranta 2. Eteläsatama Lyypekinlaituri",1
2005,toimistot,20
2005,autot,9
2005,vesitornit,4
2005,20050627,2
2005,naisjärjestöt martat,4
2005,kasvit orapihlaja.,33
2005,kartanot,11
2005,maisema,19
2005,taloustarvikkeet,4
2005,linnunpöntöt.,5
2005,huonekalut sohvat,2
2005,metsä,4
2005,nosturit,16
2005,talvi,62
2005,"Helsinki, Eteläsatama Kolera-allas",2
2005,aidat,12
2005,sipulikasvit.,22
2005,maatalousrakennukset riihet,20
2005,huoneet,18
2005,arkkitehtuuri,79
2005,rakennukset,2
2005,saunat,19
2005,luistinradat,4
2005,portaat,14
2005,"Helsinki, Pajamäentie 1 a",77
2005,julkisivut,2
2005,tuolit,2
2005,saunominen.,16
2005,puutarhakasvit.,13
2005,vapaa-ajan toiminnat.,11
2005,asumukset majat.,5
2005,istuimet tuolit,2
2005,työmaat,1
2005,työvälineet lapiot.,2
2005,viirit tuuliviirit,7
2005,rakennusosat ikkunat.,4
2005,telakat,57
2005,"Helsinki, Turunlinnantie 4, 6",2
2005,"Helsinki, Nauvontie 1",52
2005,pensasaidat,86
2005,ruusukasvit vadelma,9
2005,kasvit orapihlaja,19
2005,puutarhanviljely.,6
2005,"Helsinki, Tyynenmerenkatu 8",2
2005,esikkokasvit,4
2005,käymälät.,5
2005,rakennusosat ovet.,4
2005,perennat.,41
2005,opetustilat,1
2005,istuimet tuolit.,4
2005,vapaa- ajantoiminnat,10
2005,vapaa-ajantoiminnat.,17
2005,kaupunginosat,17
2005,veneet,1
2005,"Helsinki, Tulisuontie",15
2005,20050425,1
2005,kuorma-autot,2
2005,hiihto,2
2005,kasvit puutarhakasvit.,8
2005,ruusukasvit kurttulehtiruusu.,5
2005,jää,19
2005,"Helsinki, Telakkakatu",54
2005,terminaalit,2
2005,viirit tuuliviirit.,8
2005,esikkokasvit.,6
2005,"Helsinki, Siilitie",18
2005,20050502,10
2005,pullot.,2
2005,rakennukset puurakennukset,381
2005,runkorakenteet,8
2005,20050217,55
2005,puuvartiset kasvit syreeni.,2
2005,puutarhaviljely,14
2005,sipulikasvit skilla.,4
2005,sipulikasvit skilla,8
2005,"Helsinki,",19
2005,hedelmäpuut omena,103
2005,"Helsinki, Hämeentie",23
2005,huonekalut kaapit.,2
2005,liikerakennukset,26
2005,pumppaamot.,4
2005,luonnononnettomuudet tulvat,3
2005,20050519,32
2005,teollisuusrakennukset,54
2005,ruoanvalmistusastiat,2
2005,20050510,5
2005,"Helsinki, Kalervonkatu 1 A",105
2005,20050512,105
2005,"Helsinki, Pakilan rantatie 1",60
2005,ostoskeskukset,2
2005,köynnöskasvit.,2
2005,toimistokalusteet.,5
2005,palkokasvit lupiinit.,5
2005,liputus,8
2005,kasvit piooni.,2
2005,20050614,60
2005,20050615,15
2005,kasvit pionikasvit.,5
2005,kivikkokasvit sammalleimu.,3
2005,katokset,6
2005,opasteet,3
2005,veitset,2
2005,ruusukasvit vadelma.,14
2005,puutarhat siirrtolapuutarhat,2
2005,verhoukset tapetit,16
2005,20050222,18
2005,portit,36
2005,puuliedet,2
2005,lumi,46
2005,muurit,4
2005,pihakalusteet,8
2005,portit.,8
2005,puulajit Terijoen salava,10
2005,asumukset majat,287
2005,maanmuokkauskoneet aurat.,9
2005,sähköasemat muuntamot,1
2005,20050609,67
2005,20050608,46
2005,puutarhat siirtolapuutarhat,448
2005,katuvalaistus.,10
2005,rakennusosat ikkunat,4
2005,pumput.,6
2005,20050606,20
2005,20050513,23
2005,20050602,77
1762,1762; 1770,1
1763,kuljetusvälineet,1
1763,linnoitukset,1
1763,telakkateollisuus,1
1763,myllyt tuulimyllyt,1
1763,laivanrakennus,1
1763,tikkaat,1
1763,työkalut lapiot,1
1763,1763,1
1763,; 1763,2
1763,1763; 1770,2
1763,tukitelineet,1
1763,telakat,1
2008,taideteokset,1
2008,satamat,335
2008,sillat,16
2008,pelastusarmeija,1
2008,laivat kauppalaivat rahtilaivat,5
2008,raitiovaunut,9
2008,energiantuotanto,36
2008,junat,2
2008,"Helsinki, Saukonpaasi",4
2008,"Helsinki, Hampurinkuja 4. Hietasaarenkuja 4, 6. Jätkäsaarenlaituri 5, 7.",6
2008,liikenneväylät,8
2008,rakennukset,2
2008,"Helsinki, Laivapojankatu 3, 5, 9, 15, 23.",6
2008,"Helsinki, Mäkelänkatu",3
2008,puutarhat,3
2008,"Helsinki, Saukonnokka",4
2008,20081001,3
2008,laivat rahtilaivat konttilaivat,19
2008,"Helsinki, Hampurinkuja 4. Melkinlaituri.",2
2008,varastot välivarastot,142
2008,"Helsinki, Jätkäsaarenlaituri 7 - Tyynenmerenkatu Jätkäsaarenlaituri 5. Tyynenmerenkatu 4. Jätkäsaarenlaituri 7.",5
2008,raitioliikenne,7
2008,liikenneväylät raitiotiet,1
2008,"Helsinki, Punanotkonkatu 2. Kasarmikatu 22.",2
2008,lemmikkieläimet koirat,2
2008,veistokset,1
2008,"Helsinki, Tyynenmerenkatu 8.",12
2008,ravintolat,8
2008,"Helsinki, Parrukatu 1 - 3. Sörnäisten rantatie 20.",1
2008,niemet,7
2008,suojatiet,2
2008,eläintiede,3
2008,"Helsinki, Eteläinen Makasiinikatu",4
2008,autot,9
2008,"Helsinki, Sörnäisten satama. Sompasaari. Nihti.",4
2008,junat säiliövaunut,8
2008,ruoppaajat,4
2008,salmet,4
2008,20080717,2
2008,"Helsinki, Sörnäisten satama. Hanasaari.",3
2008,"Helsinki, Sörnäisten satama. Sörnäisten rantatie 20.",3
2008,raideliikenne raitioliikenne,2
2008,20081104,48
2008,erityisalueet hautausmaat,4
2008,polkupyörät,1
2008,"Helsinki, Sturenkatu. Aleksis Kiven katu 48 - Viipurinkatu 1.",6
2008,"Helsinki, Kaivokatu 12, 3",1
2008,juhlat,3
2008,posti,8
2008,laivat rahtivat,15
2008,vaatteet,3
2008,"Helsinki, Jätkäsaarenlaituri.",5
2008,betonirakennukset,2
2008,"Helsinki, Hakaniemenranta 22, 24, 26, 28, 30.",4
2008,leipä,18
2008,pyöräily,1
2008,kalliot,7
2008,raitiotiet,8
2008,laivat,6
2008,laivat kalastusalukset,16
2008,kadut,8
2008,varastointi,5
2008,"Helsinki, Mäkelänkatu 16",2
2008,raideliikenne,14
2008,onginta,6
2008,torit aukiot,1
2008,diakonissat,1
2008,poliisilaitokset,2
2008,ihmiset,2
2008,laivat matkustajalaivat autolautat,12
2008,"Helsinki, Parrukatu 1 - 3.",1
2008,ahtaus,8
2008,"Helsinki, Sörnäisten satama. Hanasaarn laituri. Parrukatu 1 - 3.",3
2008,"Helsinki, Saukonlaituri. Saukonnokka",13
2008,"Helsinki, Arkadiankatu 2, Paasikivenaukio",5
2008,20081105,17
2008,laivat kalastusalukset rahtilaivat. Hanasaaren laiturissa MS Finnmaid.,4
2008,muistomerkit hautamuistomerkit,4
2008,"Helsinki, Hietaniemi",3
2008,sanomalehdet,8
2008,antiikkiliikkeet,6
2008,kontit,32
2008,slamet,10
2008,villieläimet tiikerit,3
2008,eläintarhat,3
2008,laivat rahtilaivat,41
2008,kaivinkoneet maansiirtokoneet,2
2008,aluerakentaminen,11
2008,yö,10
2008,kerrotaloalueet,2
2008,"Helsinki, Sturenkatu",2
2008,kuljetus,5
2008,huvilat,3
2008,saaret,13
2008,puurakennukset,4
2008,voimalat,50
2008,penkit,3
2008,"Helsinki, Jätkäsaarenlaituri",11
2008,autot rekka-autot,9
2008,"Helsinki, Tervasaari",2
2008,"Helsinki, Mannerheimintie 11",2
2008,"Helsinki, Mannerheimintie 9",1
2008,"Helsinki, Jätkäsaarenlaituri 7, 5.. Tyynenmerenkatu 8.",4
2008,rannat,21
2008,laivat kalastusalukset rahtilaivat,15
2008,laivat jäänmurtajat,1
2008,maakulkuneuvot,2
2008,puistot,10
2008,meri,12
2008,jugend,1
2008,työntekijät,34
2008,nosturit,110
2008,purjehdus,9
2008,uimalat,3
2008,talvi,20
2008,kalastus,6
2008,aidat,1
2008,kerrostaloalueet,4
2008,"Helsinki, Munkkisaarenlaituri.  Henry Fordin katu 5, 6.",3
2008,kaivinkoneet,6
2008,"Helsinki, Sörnäisten satama",2
2008,"Helsinki, saukonlaituri",8
2008,asuinalueet,4
2008,20080531,3
2008,julkisivut,2
2008,joukkoliikenne,8
2008,"Helsinki, Hampurinkuja 4. Hietasaarenkuja 1. Itäinen vaihdekuja 2.",3
2008,"Helsinki, Pohjoissatama. Merikasarmin laituri.",1
2008,20081124,2
2008,vartiointi,7
2008,20081123,9
2008,nostolaitteet,5
2008,autot rekka-autot henkilöautot,3
2008,"Helsinki, Sörnäisten satama. Hanasaari",2
2008,aurinko,3
2008,vartijat,7
2008,nuoret,3
2008,leipomot,18
2008,kaupunkiliikenne,7
2008,peseytymistilat,3
2008,"Helsinki, Runeberginkatu 6 B",18
2008,"Helsinki, Jätkäsaarenlaituri. Tyynenmerenkatu 8.",12
2008,"Helsinki, Hampurinkuja 4. Hietasaarenkuja 1, 4.",4
2008,kuorma-autot,3
2008,"Helsinki, Sörnäisten satama. Sompasaari. NIhti.",4
2008,"Helsinki, Sörnäisten satama. Hanasaari. Merihaka",7
2008,"Helsinki, Pohjoissatama. tervasaari. Korkeasaarenluoto.",4
2008,"Helsinki, Sörnäisten satama. Sompasaari.",71
2008,terminaalit,35
2008,laiturit,144
2008,"Helsinki, Pastorintie 1",3
2008,liikenne kaupunkiliikenne,2
2008,ilta,3
2008,20081030,99
2008,20081031,18
2008,20081218,9
2008,"Helsinki, Eteläranta 16",1
2008,yötyö,15
2008,konttiliikenne,66
2008,"Helsinki, Hietaniemenkatu",1
2008,laivat hinaajat,4
2008,kuljetussäiliöt kontit,84
2008,"Helsinki,",9
2008,varustamot,3
2008,uimalaitokset,3
2008,kesä,3
2008,hallit,5
2008,aukiot,2
2008,voimalaitokset,4
2008,liikerakennukset,3
2008,"Helsinki, Mäkelänkatu 23",1
2008,"Helsinki, Vallilantie 19 C",1
2008,"Helsinki, Sörnäisten satama. Sompasaari. Hanasaari.",13
2008,lammet,1
2008,20080423,7
2008,laivat matkustajalaivat,8
2008,liikenne,5
2008,"Helsinki, Haapaniemenkatu 10. Haapaniemenkatu 7. Sörnäisten rantatie 12. Haapaniemenkatu 9. Sörnäisten rantatie 19. Kaikukatu 5.",5
2008,varastorakennukset,34
2008,maarakennus,4
2008,"Helsinki, Kasarmitori",2
2008,maansiirtokoneet,6
2008,pysäköintialueet,2
2008,20081029,101
2008,20081028,7
2008,"Helsinki, Hampurinkuja 4.",50
2008,"Helsinki, Tyynenmerenkatu 8, 4, 6. Jätkäsaarenlaituri 7, 5.",4
2008,20081022,85
2008,purjeveneet,4
2008,kerrostalot,7
2008,kulkuneuvot,2
2008,"Helsinki, Malmin kalmistotie",3
2008,veneet purjeveneet,5
2008,työvaatteet,3
2008,pysäköinti,2
2008,20080630,2
2008,haudat,3
2008,"Helsinki, Korkeasaari.",3
2008,hautajaiset,4
2008,sisäpihat,1
2008,teollisuusrakennukset,3
2008,lumi,9
2008,"Helsinki, Jätkäsaarenlaituri 5, 7. Tyynenmerenkatu 4, 6. Hietasaarenkuja 2, 4.",5
2008,20080730,3
2008,20081015,1
2008,"Helsinki, Sörnäisten satama. Hanasaari. Parrukatu 2.",2
2008,"Helsinki, Hampurinkuja 4. Hietasaarenkuja 5.",3
2008,elintarviketyöntekijät,18
2008,henkilöautot,2
2008,t maansiirtokoneet,1
2008,matkustus,8
2008,kaivinkonee,1
2008,autot henkilöautot,2
2008,työvaatteet vaatteet,1
2008,meret,3
2008,välivarastot,18
2008,"Helsinki, Saukonlaituri",47
2009,autot,1
2009,"Helsinki, Sotungintie 340.",1
2009,sillat,5
2009,ovet,1
2009,kotieläimet hevonen,7
2009,"Helsinki, Knutersintie 707.",1
2009,"Helsinki, Karhusaarentie 34",5
2009,maisemat,2
2009,"Helsinki, Kartanon puistotie 72.",1
